70481,CT SCAN OF CRANIAL CAVITY WITH CONTRAST,Outpatient,Line,1354,1924.4,193.68,1952.22,424.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,193.68,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,326.67,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1952.22,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
70482,CT SCAN OF CRANIAL CAVITY BEFORE AND AFTER CONTRAST,Outpatient,Line,1441,1974.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
70486,CT SCAN OF FACE WITHOUT CONTRAST,Outpatient,Line,699,389,38.28,336.23,182.56,N/A,N/A,N/A,174.91,247.36,79.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,269.22,N/A,54.67,N/A,136.25,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,38.28,N/A,N/A,N/A,N/A,N/A,196.76,N/A,N/A,N/A,182.57,N/A,N/A,N/A,246.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,248.53,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,336.23,72.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,134.84,N/A,N/A,N/A,N/A,N/A,N/A,157.4,N/A,N/A,N/A,N/A,N/A,216.65,298.74,81.31,162.17,N/A,N/A,N/A,122.57,N/A,N/A,N/A
70487,CT SCAN OF FACE WITH CONTRAST,Outpatient,Line,1354,1924.4,45.16,783.42,289.12,N/A,N/A,783.42,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,476.55,N/A,71.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,78.91,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,372.15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,424.68,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,89.41,N/A,N/A,N/A,N/A,N/A,N/A,421.23,45.16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
70488,CT SCAN OF FACE BEFORE AND AFTER CONTRAST,Outpatient,Line,1441,1974.6,64.84,1441,451.22,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,413.74,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1441,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
70490,CT SCAN OF SOFT TISSUE OF NECK WITHOUT CONTRAST,Outpatient,Line,699,389,38.23,352.34,292.21,N/A,N/A,N/A,271.12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,291.51,N/A,67.6,N/A,252.94,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,48.12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,352.34,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,134.84,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,122.57,124.22,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
70491,CT SCAN OF SOFT TISSUE OF NECK WITH CONTRAST,Outpatient,Line,1354,1924.4,63.93,872.27,272.61,N/A,N/A,678.21,362.93,134.24,63.93,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,362.32,N/A,116.51,221.72,491.58,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,83.77,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,358.4,N/A,N/A,N/A,372.15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,783.42,N/A,N/A,N/A,N/A,872.27,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,228.35,N/A,N/A,N/A,N/A,N/A,N/A,232.17,N/A,N/A,N/A,N/A,N/A,N/A,326.91,162.44,N/A,N/A,198.13,N/A,N/A,N/A,N/A,N/A
70492,CT SCAN OF SOFT TISSUE OF NECK BEFORE AND AFTER CONTRAST,Outpatient,Line,1441,1974.6,52.46,1952.28,382.32,N/A,N/A,N/A,447.25,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,429.3,N/A,52.46,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,141.12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1952.28,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,472.42,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,268.83,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
70496,CT SCAN OF BLOOD VESSELS OF HEAD WITH CONTRAST,Outpatient,Line,1514,1129.4,122.82,821.75,289.65,N/A,N/A,337.26,617.38,N/A,124.55,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,281.77,N/A,129.23,N/A,222.45,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,122.82,N/A,N/A,N/A,N/A,N/A,152.24,N/A,N/A,N/A,255.68,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,615.61,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,472.42,N/A,N/A,N/A,N/A,N/A,N/A,283.38,N/A,N/A,N/A,N/A,N/A,N/A,373.74,211.22,N/A,N/A,227.12,N/A,N/A,N/A,N/A,N/A
70498,CT SCAN OF BLOOD VESSELS OF NECK WITH CONTRAST,Outpatient,Line,1514,1129.4,56.23,821.75,221.97,N/A,N/A,272.82,278.67,N/A,81.85,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,276.55,N/A,84.47,N/A,231.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,56.23,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,212.82,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,588.95,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,472.42,N/A,N/A,N/A,N/A,N/A,N/A,278.14,N/A,N/A,N/A,N/A,N/A,N/A,491.11,299.33,N/A,N/A,154.94,N/A,N/A,N/A,N/A,N/A
70540,"MRI SCAN OF BONE OF EYE SOCKET, FACE, AND/OR NECK WITHOUT CONTRAST",Outpatient,Line,1521,1131.6,41.37,1521,444.66,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,124.32,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1521,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,314.16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
70542,"MRI SCAN OF BONE OF EYE SOCKET, FACE, AND/OR NECK WITH CONTRAST",Outpatient,Line,2345,1618.2,225.58,225.58,225.58,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
70543,"MRI SCAN OF BONE OF EYE SOCKET, FACE, AND/OR NECK BEFORE AND AFTER CONTRAST",Outpatient,Line,2626,1897.8,187.6,1859.88,582.14,N/A,N/A,N/A,1952.68,N/A,328.27,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,742.52,N/A,217.17,N/A,286.18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,251.98,N/A,N/A,N/A,N/A,N/A,287.88,N/A,N/A,N/A,573.2,N/A,N/A,N/A,822.24,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1859.88,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,187.6,N/A,N/A,N/A,N/A,N/A,N/A,442.93,322.47,N/A,N/A,N/A,N/A,337.66,N/A,N/A,N/A
70544,MRI SCAN OF BLOOD VESSELS OF HEAD WITHOUT CONTRAST,Outpatient,Line,1529.7,1131.45,52.4,1126.87,496.47,N/A,N/A,N/A,386.83,778.22,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,321.27,N/A,179.28,N/A,428.72,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,129.54,N/A,N/A,N/A,N/A,N/A,241,N/A,N/A,N/A,285.32,N/A,N/A,N/A,264.42,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1126.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,297.35,N/A,N/A,N/A,N/A,N/A,N/A,388.1,N/A,N/A,N/A,N/A,N/A,224.68,832.62,279.32,N/A,N/A,52.4,523.84,279.32,N/A,N/A,N/A
70546,MRI SCAN OF BLOOD VESSELS OF HEAD BEFORE AND AFTER CONTRAST,Outpatient,Line,2626,1897.8,67.12,1985.42,258.46,N/A,N/A,N/A,144.54,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1985.42,N/A,272.26,N/A,241,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,169.22,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,385.72,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,67.12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,248.62,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
70547,MRI SCAN OF BLOOD VESSELS OF NECK WITHOUT CONTRAST,Outpatient,Line,1521,1131.6,52.4,276.5,228.77,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,276.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,232.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
70549,MRI SCAN OF BLOOD VESSELS OF NECK BEFORE AND AFTER CONTRAST,Outpatient,Line,2626,1897.8,48.38,2351,786.13,N/A,N/A,N/A,1162.18,826.22,683.34,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,662.57,N/A,48.38,N/A,594.27,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,112.82,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,461.46,N/A,N/A,N/A,892.27,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1898.25,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2351,482.72,N/A,N/A,227.16,N/A,N/A,N/A,N/A,N/A
70551,MRI SCAN OF BRAIN WITHOUT CONTRAST,Outpatient,Line,1521.71,1132.26,151.72,1122.25,342.55,N/A,N/A,464.66,752.56,N/A,168.26,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,336.55,N/A,151.72,N/A,275.65,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,279.2,N/A,N/A,N/A,N/A,N/A,233.43,N/A,N/A,N/A,255.28,N/A,N/A,N/A,595.13,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,264.98,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1122.25,N/A,N/A,N/A,N/A,274.12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,297.35,N/A,N/A,N/A,N/A,N/A,N/A,334.27,N/A,N/A,N/A,N/A,N/A,492.57,546.94,188.4,546.94,255.28,162.42,N/A,279.32,N/A,N/A,N/A
70552,MRI SCAN OF BRAIN WITH CONTRAST,Outpatient,Line,2248,1541.2,186.42,1674.11,528.27,N/A,N/A,N/A,N/A,N/A,261.22,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,725.61,N/A,226.87,N/A,186.42,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,382.97,N/A,N/A,N/A,N/A,N/A,247.2,N/A,N/A,N/A,529.71,N/A,N/A,N/A,793.96,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,337.66,N/A,N/A,N/A,N/A,N/A,N/A,337.66,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1674.11,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,689.17,N/A,N/A,N/A,N/A,N/A,N/A,531.24,261.22,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
70553,MRI SCAN OF BRAIN BEFORE AND AFTER CONTRAST,Outpatient,Line,2627.51,1819.92,251.16,2626,823.63,N/A,2297.76,842.46,1482.57,2626,284.91,N/A,N/A,337.66,N/A,N/A,337.66,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,742.93,N/A,283.82,N/A,426.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,663.7,N/A,N/A,N/A,N/A,N/A,276.2,N/A,N/A,N/A,1388.74,N/A,N/A,N/A,843.27,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1554.11,N/A,N/A,N/A,N/A,1814.22,223.41,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1963.66,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,446.22,N/A,N/A,N/A,N/A,N/A,N/A,625.8,N/A,N/A,N/A,N/A,N/A,N/A,1963.66,322.21,N/A,N/A,251.16,N/A,337.66,N/A,N/A,N/A
71045,"X-RAY OF CHEST, 1 VIEW",Outpatient,Line,174.95,128.43,6.94,225.98,59.27,N/A,N/A,25.42,79.63,34.74,12.32,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22.22,N/A,7.25,N/A,35.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17.41,N/A,N/A,N/A,N/A,N/A,16.92,N/A,N/A,N/A,44.27,N/A,N/A,N/A,137.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,81.57,N/A,N/A,N/A,133.66,N/A,N/A,N/A,N/A,N/A,78.6,N/A,N/A,N/A,N/A,26.16,21.27,N/A,N/A,N/A,N/A,N/A,N/A,N/A,225.98,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,194.3,N/A,N/A,N/A,N/A,N/A,N/A,23.78,N/A,N/A,N/A,N/A,N/A,N/A,42.31,61.2,21.63,N/A,68.12,N/A,81.57,N/A,81.57,N/A
71046,"X-RAY OF CHEST, 2 VIEWS",Outpatient,Line,173.34,128.12,29.92,227.23,112.3,N/A,N/A,73.13,192.68,173,87.47,N/A,N/A,N/A,N/A,N/A,N/A,N/A,81.57,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,56.53,N/A,29.92,85.52,194.44,N/A,197.96,N/A,136.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,192.27,N/A,N/A,N/A,N/A,N/A,84.22,N/A,N/A,N/A,137.8,N/A,N/A,N/A,135.61,192.22,N/A,N/A,N/A,N/A,N/A,N/A,138.74,81.57,N/A,N/A,N/A,N/A,N/A,N/A,78.83,N/A,N/A,112.24,N/A,N/A,N/A,81.57,122.73,57.42,227.23,N/A,N/A,N/A,N/A,84.12,N/A,187.77,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,194.64,N/A,N/A,N/A,N/A,N/A,N/A,119.24,82.18,N/A,N/A,165.53,N/A,173,128.68,87.47,173,24.81,79.13,27.5,82.54,127.51,N/A,136.2
71047,"X-RAY OF CHEST, 3 VIEWS",Outpatient,Line,173,127.7,13.25,119.27,48.23,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22.72,N/A,N/A,N/A,193.71,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,119.27,13.25,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
